YearOfObservation,Insured_Period,Residential,BPainted=N,BPainted=V,BFenced=N,BFenced=V,Garden=O,Garden=V,Settlement=R,Settlement=U,Building Dimension,Fire_resistive,Non_combustible,Ordinary,Wood_framed,NumberOfWindows,Claim
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1847323538477345,0.0,0.0,1.0,0.0,4,non
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2463783006267338,1.0,0.0,0.0,0.0,4,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2615843008322203,0.0,0.0,1.0,0.0,5,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20322613788143432,0.0,1.0,0.0,0.0,5,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15390938045823488,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1354155964245351,1.0,0.0,0.0,0.0,3,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25254289530463375,0.0,1.0,0.0,0.0,5,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9039350662693928,1.0,0.0,0.0,0.0,5,non
2014.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10253775814240214,0.0,1.0,0.0,0.0,2,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2870646255008733,0.0,1.0,0.0,0.0,5,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6778999280797288,0.0,0.0,0.0,1.0,2,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07171478475290251,0.0,0.0,1.0,0.0,5,non
2015.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6390629816089592,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3692592212062057,1.0,0.0,0.0,0.0,5,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.27720127401623346,0.0,1.0,0.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6943388472207953,0.0,0.0,1.0,0.0,5,oui
2014.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07376964964553581,0.0,1.0,0.0,0.0,2,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.259529435939587,0.0,0.0,1.0,0.0,5,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13911435323127505,0.0,1.0,0.0,0.0,2,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26384465221411696,0.0,0.0,1.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,non
2015.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.19171889448268778,0.0,1.0,0.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07787937943080243,0.0,1.0,0.0,0.0,2,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.051166135826569405,0.0,0.0,1.0,0.0,4,oui
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07171478475290251,0.0,0.0,1.0,0.0,4,non
2016.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.44076851946984485,0.0,0.0,0.0,1.0,7,non
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7333812801808282,0.0,0.0,1.0,0.0,10,oui
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5075516284804275,0.0,0.0,0.0,1.0,5,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5073461419911641,0.0,1.0,0.0,0.0,2,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17856775916983458,0.0,0.0,0.0,1.0,5,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7083119284907018,0.0,0.0,0.0,1.0,10,oui
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.17754032672351794,0.0,0.0,0.0,1.0,6,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06144046028973595,0.0,1.0,0.0,0.0,3,oui
2014.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9039350662693928,0.0,1.0,0.0,0.0,4,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8585225521421966,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15390938045823488,0.0,0.0,0.0,1.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2669269495530669,0.0,1.0,0.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15390938045823488,0.0,1.0,0.0,0.0,5,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.739545874858728,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8447549573615535,0.0,0.0,0.0,1.0,5,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5032364122058974,0.0,0.0,1.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4502208979759581,0.0,1.0,0.0,0.0,3,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,1.0,0.0,0.0,0.0,5,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07787937943080243,0.0,1.0,0.0,0.0,3,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1970615432035344,0.0,0.0,1.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.693516901263742,0.0,0.0,1.0,0.0,4,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15390938045823488,1.0,0.0,0.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09226343367923559,0.0,1.0,0.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,0.0,0.0,1.0,0.0,4,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2052810027740676,0.0,1.0,0.0,0.0,3,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4530977088256447,1.0,0.0,0.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.30473646357751977,0.0,0.0,0.0,1.0,5,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10253775814240214,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,oui
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10,oui
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2669269495530669,0.0,0.0,1.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2874755984794,1.0,0.0,0.0,0.0,4,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06144046028973595,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12925100174663517,1.0,0.0,0.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6711188739340389,0.0,1.0,0.0,0.0,6,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38610911332579884,0.0,0.0,1.0,0.0,3,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09185246070070893,1.0,0.0,0.0,0.0,3,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2463783006267338,0.0,1.0,0.0,0.0,6,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14651186684475498,0.0,0.0,1.0,0.0,6,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.051166135826569405,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3162437069762663,1.0,0.0,0.0,0.0,4,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14568992088770163,1.0,0.0,0.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2543922737080037,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.34295695058049935,1.0,0.0,0.0,0.0,6,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9039350662693928,1.0,0.0,0.0,0.0,6,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.49542792561389093,0.0,0.0,1.0,0.0,4,non
2013.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04787835199835611,0.0,1.0,0.0,0.0,1,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1395253262098017,1.0,0.0,0.0,0.0,3,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04500154114866948,0.0,0.0,1.0,0.0,2,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05938559539710264,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12719613685400186,0.0,0.0,1.0,0.0,4,non
2015.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04089181136340286,0.0,0.0,1.0,0.0,5,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14938867769444159,0.0,1.0,0.0,0.0,4,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1672660022603514,0.0,1.0,0.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,1.0,0.0,0.0,0.0,4,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11075721771293538,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9820199321894586,1.0,0.0,0.0,0.0,4,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0491112709339361,0.0,0.0,1.0,0.0,2,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21555532723723417,0.0,1.0,0.0,0.0,6,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4046028973594986,0.0,0.0,0.0,1.0,5,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2463783006267338,0.0,1.0,0.0,0.0,7,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03472721668550293,1.0,0.0,0.0,0.0,2,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3491215452583993,0.0,0.0,1.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06144046028973595,1.0,0.0,0.0,0.0,3,oui
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11794924483715197,1.0,0.0,0.0,0.0,3,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5546080345217302,1.0,0.0,0.0,0.0,8,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.33473749100996614,0.0,0.0,0.0,1.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07171478475290251,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23610397616356726,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0345217301962396,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12308640706873523,0.0,1.0,0.0,0.0,4,non
2016.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6778999280797288,1.0,0.0,0.0,0.0,3,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10233227165313881,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23096681393198398,0.0,0.0,0.0,1.0,7,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1806226240624679,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,1.0,0.0,0.0,0.0,3,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14363505599506834,0.0,1.0,0.0,0.0,2,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46316654679954794,0.0,1.0,0.0,0.0,10,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11897667728346861,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14774478578033495,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21555532723723417,0.0,1.0,0.0,0.0,3,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2895304633720333,0.0,0.0,0.0,1.0,6,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6729682523374089,0.0,1.0,0.0,0.0,5,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12308640706873523,1.0,0.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5546080345217302,1.0,0.0,0.0,0.0,3,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8422891194903935,0.0,1.0,0.0,0.0,6,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.19500667831090107,0.0,1.0,0.0,0.0,4,non
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7658481454844345,0.0,1.0,0.0,0.0,4,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6464604952224392,0.0,1.0,0.0,0.0,5,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1847323538477345,0.0,1.0,0.0,0.0,4,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7333812801808282,0.0,1.0,0.0,0.0,5,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.03678208157813624,0.0,1.0,0.0,0.0,3,non
2016.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2874755984794,0.0,0.0,1.0,0.0,6,oui
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45186478989006473,0.0,0.0,1.0,0.0,5,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,oui
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5895407376964965,0.0,1.0,0.0,0.0,9,non
2013.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8741395253262099,1.0,0.0,0.0,0.0,2,oui
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.34953251823692594,0.0,1.0,0.0,0.0,5,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32343573410048293,0.0,0.0,0.0,1.0,9,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5443337100585637,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.40275351895612865,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09226343367923559,0.0,1.0,0.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42597349224288505,0.0,1.0,0.0,0.0,4,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1847323538477345,0.0,1.0,0.0,0.0,4,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7007089283879585,0.0,0.0,1.0,0.0,5,oui
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,oui
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06472824411794925,0.0,1.0,0.0,0.0,3,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6828316038220488,0.0,0.0,1.0,0.0,3,non
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09226343367923559,0.0,1.0,0.0,0.0,2,non
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.513510736669064,0.0,1.0,0.0,0.0,10,non
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2258296517004007,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8,oui
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10253775814240214,0.0,1.0,0.0,0.0,5,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8833864173430598,1.0,0.0,0.0,0.0,4,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.49172916880715095,1.0,0.0,0.0,0.0,4,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41076749203739854,0.0,1.0,0.0,0.0,3,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.19500667831090107,0.0,1.0,0.0,0.0,2,oui
2014.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25665262508990033,1.0,0.0,0.0,0.0,4,non
2012.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10007192027124218,1.0,0.0,0.0,0.0,5,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5640604130278435,1.0,0.0,0.0,0.0,4,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08198910921606904,0.0,1.0,0.0,0.0,2,non
2014.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3618617075927258,0.0,0.0,1.0,0.0,4,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5,oui
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8330422274735436,0.0,1.0,0.0,0.0,5,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7446830370903114,1.0,0.0,0.0,0.0,3,non
2012.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3207644097400596,0.0,0.0,1.0,0.0,8,non
2012.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,non
2015.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7806431727113943,0.0,1.0,0.0,0.0,3,non
2016.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7,non
2012.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7,oui
2013.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1970615432035344,0.0,1.0,0.0,0.0,2,non
2014.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2669269495530669,0.0,1.0,0.0,0.0,4,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6729682523374089,0.0,1.0,0.0,0.0,5,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10212678516387548,1.0,0.0,0.0,0.0,2,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6859139011609987,0.0,1.0,0.0,0.0,5,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7993424432343573,0.0,0.0,0.0,1.0,8,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6739956847837255,1.0,0.0,0.0,0.0,5,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.14774478578033495,0.0,0.0,1.0,0.0,3,non
2013.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.27103667933833353,0.0,1.0,0.0,0.0,6,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5,non
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1641837049214014,0.0,0.0,0.0,1.0,4,oui
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6,oui
2014.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8279050652419604,0.0,1.0,0.0,0.0,6,non
2013.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43131614096373166,1.0,0.0,0.0,0.0,4,non
2015.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39021884311106547,1.0,0.0,0.0,0.0,9,oui
